"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"MAR","Morocco","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2020","2020",0.12630664191496,,
"MAR","Morocco","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2021","2021",0.09788153154217,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2000","2000",31.168790092506,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2001","2001",31.754803013086,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2002","2002",30.678267324524,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2003","2003",25.653332806352,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2004","2004",23.210129557904,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2005","2005",23.000750253149,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2006","2006",22.603516061499,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2007","2007",20.778437628965,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2008","2008",18.822627092763,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2009","2009",20.07382982045,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2010","2010",21.19964716753,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2011","2011",20.55533009248,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2012","2012",22.416172581571,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2013","2013",21.66920682765,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2014","2014",20.344093697997,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2015","2015",22.929674128778,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2016","2016",23.936035317614,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2017","2017",23.694688832693,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2018","2018",23.166557362022,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2019","2019",23.968791610977,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2020","2020",26.323624350196,,
"MAR","Morocco","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2021","2021",23.033832819319,,
"MAR","Morocco","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2016","2016",6.6871988571486,,
"MAR","Morocco","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2017","2017",5.421055270299,,
"MAR","Morocco","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2018","2018",5.4765251707184,,
"MAR","Morocco","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2019","2019",6.7110860386534,,
"MAR","Morocco","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2020","2020",7.4063719506663,,
"MAR","Morocco","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2021","2021",5.6990093834789,,
"MAR","Morocco","IND-EQUI-STOCK-HGV-GDP","Heavy goods road motor vehicles per one million units of current USD GDP","2016","2016",0.9971412164554,,
"MAR","Morocco","IND-EQUI-STOCK-HGV-GDP","Heavy goods road motor vehicles per one million units of current USD GDP","2017","2017",0.79092750554753,,
"MAR","Morocco","IND-EQUI-STOCK-HGV-GDP","Heavy goods road motor vehicles per one million units of current USD GDP","2018","2018",0.78972902247001,,
"MAR","Morocco","IND-EQUI-STOCK-HGV-GDP","Heavy goods road motor vehicles per one million units of current USD GDP","2019","2019",0.9621307483654,,
"MAR","Morocco","IND-EQUI-STOCK-HGV-GDP","Heavy goods road motor vehicles per one million units of current USD GDP","2020","2020",1.0602934543842,,
"MAR","Morocco","IND-EQUI-STOCK-HGV-GDP","Heavy goods road motor vehicles per one million units of current USD GDP","2021","2021",0.80824358757906,,
"MAR","Morocco","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2016","2016",0.38691030584767,,
"MAR","Morocco","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2017","2017",0.3131754718682,,
"MAR","Morocco","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2018","2018",0.59239296513745,,
"MAR","Morocco","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2019","2019",0.72523120378178,,
"MAR","Morocco","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2020","2020",0.80771313372826,,
"MAR","Morocco","IND-EQUI-STOCK-ROADTRACTOR-GDP","Road tractors per one million units of current USD GDP","2021","2021",0.63102929870716,,
"MAR","Morocco","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2000","2000",0.71400517222993,,
"MAR","Morocco","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2001","2001",0.71098966588325,,
"MAR","Morocco","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2002","2002",0.70627012247021,,
"MAR","Morocco","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2003","2003",0.70273457609873,,
"MAR","Morocco","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2004","2004",0.70418912450836,,
"MAR","Morocco","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2005","2005",0.71129303715555,,
"MAR","Morocco","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2006","2006",0.78260249676467,,
"MAR","Morocco","IND-EQUI-STOCK-2WHEELERS-PC","Motorised two-wheelers per one thousand inhabitants","2007","2007",0.81251555064218,,
